,id,train_seed,test_seed,train_size,test_size,v,tree_size,epochs,test_rmse
265,265.0,1.0,1.0,317.0,424.0,0.01,1.0,400.0,35.56702435891879
266,266.0,1.0,1.0,317.0,424.0,0.01,1.0,600.0,33.86320452530093
267,267.0,1.0,1.0,317.0,424.0,0.01,1.0,800.0,33.539099980629636
268,268.0,1.0,1.0,317.0,424.0,0.01,2.0,200.0,36.188603243845435
269,269.0,1.0,1.0,317.0,424.0,0.01,2.0,400.0,33.44841594128427
270,270.0,1.0,1.0,317.0,424.0,0.01,2.0,600.0,33.504223933365125
271,271.0,1.0,1.0,317.0,424.0,0.01,2.0,800.0,33.66692393182482
272,272.0,1.0,1.0,317.0,424.0,0.01,3.0,200.0,35.36837686578087
273,273.0,1.0,1.0,317.0,424.0,0.01,3.0,400.0,33.7892025609092
274,274.0,1.0,1.0,317.0,424.0,0.01,3.0,600.0,34.220498057568925
275,275.0,1.0,1.0,317.0,424.0,0.01,3.0,800.0,34.496543329179374
276,276.0,1.0,1.0,317.0,424.0,0.01,4.0,200.0,35.37203234349629
277,277.0,1.0,1.0,317.0,424.0,0.01,4.0,400.0,33.90968136146814
278,278.0,1.0,1.0,317.0,424.0,0.01,4.0,600.0,34.51041327532391
279,279.0,1.0,1.0,317.0,424.0,0.01,4.0,800.0,34.761039196589856
280,280.0,1.0,1.0,317.0,424.0,0.01,5.0,200.0,35.41503169408482
281,281.0,1.0,1.0,317.0,424.0,0.01,5.0,400.0,33.92461840426988
282,282.0,1.0,1.0,317.0,424.0,0.01,5.0,600.0,34.48615227765716
283,283.0,1.0,1.0,317.0,424.0,0.01,5.0,800.0,34.70727511161639
284,284.0,1.0,1.0,317.0,424.0,0.01,6.0,200.0,35.4093718401202
285,285.0,1.0,1.0,317.0,424.0,0.01,6.0,400.0,33.89965993732542
286,286.0,1.0,1.0,317.0,424.0,0.01,6.0,600.0,34.529277972588105
287,287.0,1.0,1.0,317.0,424.0,0.01,6.0,800.0,34.85003176852231
288,288.0,1.0,1.0,317.0,424.0,0.03,1.0,200.0,33.86498046491606
289,289.0,1.0,1.0,317.0,424.0,0.03,1.0,400.0,33.616194857515
290,290.0,1.0,1.0,317.0,424.0,0.03,1.0,600.0,33.70401369964516
291,291.0,1.0,1.0,317.0,424.0,0.03,1.0,800.0,33.81199484213263
292,292.0,1.0,1.0,317.0,424.0,0.03,2.0,200.0,33.54892426140015
293,293.0,1.0,1.0,317.0,424.0,0.03,2.0,400.0,33.89523518009379
294,294.0,1.0,1.0,317.0,424.0,0.03,2.0,600.0,34.21516106003938
295,295.0,1.0,1.0,317.0,424.0,0.03,2.0,800.0,34.44402556454083
296,296.0,1.0,1.0,317.0,424.0,0.03,3.0,200.0,34.187383423338645
297,297.0,1.0,1.0,317.0,424.0,0.03,3.0,400.0,35.06898272379032
298,298.0,1.0,1.0,317.0,424.0,0.03,3.0,600.0,35.50094603497137
299,299.0,1.0,1.0,317.0,424.0,0.03,3.0,800.0,35.83862092145595
300,300.0,1.0,1.0,317.0,424.0,0.03,4.0,200.0,34.541100777165155
301,301.0,1.0,1.0,317.0,424.0,0.03,4.0,400.0,35.21258286406711
302,302.0,1.0,1.0,317.0,424.0,0.03,4.0,600.0,35.76562202246124
303,303.0,1.0,1.0,317.0,424.0,0.03,4.0,800.0,36.19124663327754
304,304.0,1.0,1.0,317.0,424.0,0.03,5.0,200.0,34.45618707345224
305,305.0,1.0,1.0,317.0,424.0,0.03,5.0,400.0,35.29598677017431
